IdComunidad;IdProvincia;IdMunicipio;IdEntidadMenor;Nombre;Hoja;Cuadricula;Huso;X;Y
3;27;40;28;OROSA (SANTO ANDRÉ);;;;;
3;27;40;29;PALAS DE REI (SANTISO);;;;;
3;27;40;30;PAMBRE (SAN PEDRO);;;;;
3;27;40;31;PIDRE (SANTA MARÍA);;;;;
3;27;40;32;PUXEDA (SANTA MARÍA);;;;;
3;27;40;33;QUINDIMIL (SAN MIGUEL);;;;;
3;27;40;34;RAMIL (SAN MARTIÑO);;;;;
3;27;40;35;REMONDE (SAN MIGUEL);;;;;
3;27;40;36;REPOSTERÍA (SAN CIBRÁN);;;;;
3;27;40;37;REPOSTERÍA (SAN XUSTO);;;;;
3;27;40;38;RIBEIRA;;;;;
3;27;40;39;SALAIA (SAN PEDRO);;;;;
3;27;40;40;SAMBREIXO (SANTA MARÍA);;;;;
3;27;40;41;ULLOA (SAN VICENTE);;;;;
3;27;40;42;VILAR DE DONAS (SAN SALVADOR);;;;;
3;27;40;43;VILAREDA (SAN PEDRO);;;;;
3;27;41;1;ACEDRE (SAN ROMAO);;;;;
3;27;41;2;ATÁN (SANTO ESTEVO);;;;;
3;27;41;3;SAN FIZ DE CANGAS (SAN FIZ);;;;;
3;27;41;4;CANGAS (SANTIAGO);;;;;
3;27;41;5;SAN VICENTE DE CASTILLÓN (SAN VICEN;;;;;
3;27;41;6;CASTILLÓN (SANTIAGO);;;;;
3;27;41;7;DEADE (SAN VICENTE);;;;;
3;27;41;8;EIRÉ (SAN XULIÁN);;;;;
3;27;41;9;ESPASANTES (SANTO ESTEVO);;;;;
3;27;41;10;FERREIRA DE PANTÓN (SANTA MARÍA);;;;;
3;27;41;11;FRONTÓN (SAN XOÁN);;;;;
3;27;41;12;MAÑENTE (SAN MAMEDE);;;;;
3;27;41;13;SANTO ESTEVO DE MATO (SANTO ESTEVO);;;;;
3;27;41;14;MOREDA (SAN ROMAO);;;;;
3;27;41;15;PANTÓN (SAN MARTIÑO);;;;;
3;27;41;16;POMBEIRO (SAN VICENTE);;;;;
3;27;41;17;RIBEIRAS DE MIÑO (SANTO ANDRÉ);;;;;
3;27;41;18;SEGÜÍN (SANTO ANDRÉ);;;;;
3;27;41;19;SERODE (SAN XULIÁN);;;;;
3;27;41;20;SIÓS (SAN MARTIÑO);;;;;
3;27;41;21;TOLDAOS (SAN XOÁN);;;;;
3;27;41;22;TRIBÁS (SAN MARTIÑO);;;;;
3;27;41;23;TOIRIZ (SANTA MARÍA);;;;;
3;27;41;24;SANTALLA DE TOIRIZ (SANTALLA);;;;;
3;27;41;25;VILAMELLE (SAN CIBRAO);;;;;
3;27;41;26;VILAR DE ORTELLE (SANTIAGO);;;;;
3;27;42;1;ALDOSENDE (SANTIAGO);;;;;
3;27;42;2;ANDREADE (SANTIAGO);;;;;
3;27;42;3;BARÁN (SAN PEDRO);;;;;
3;27;42;4;CASTRO (SAN MAMEDE);;;;;
3;27;42;5;CASTRO (SAN MARTIÑO);;;;;
3;27;42;6;CASTRO DE REI (SANTA MARÍA);;;;;
3;27;42;7;CORTES (SAN SALVADOR);;;;;
3;27;42;8;FERREIROS (SANTA MARÍA);;;;;
3;27;42;9;FRANCOS (SANTA MARÍA);;;;;
3;27;42;10;LAXE (SANTIAGO);;;;;
3;27;42;11;LOIO (SAN XOÁN);;;;;
3;27;42;12;PARADELA (SAN MIGUEL);;;;;
3;27;42;13;PARADELA (SAN VICENTE);;;;;
3;27;42;14;PARADELA (SANTA CRISTINA);;;;;
3;27;42;15;PARADELA (SANTALLA);;;;;
3;27;42;16;RIBAS DE MIÑO (SAN FACUNDO);;;;;
3;27;42;17;SUAR (SAN LOURENZO);;;;;
3;27;42;18;VILARAGUNTE (SANTA MARÍA);;;;;
3;27;43;1;ADAI (SANTA MARIÑA);;;;;
3;27;43;2;FRIOLFE (SAN XOÁN);;;;;
3;27;43;3;GONDRAME (SAN VICENTE);;;;;
3;27;43;4;GONDRAME (SANTA MARÍA);;;;;
3;27;43;5;GRALLAS (SANTO ESTEVO);;;;;
3;27;43;6;MOSCÁN (SANTA MARÍA MADANELA);;;;;
3;27;43;7;NEIRA (SANTA MARÍA MADANELA);;;;;
3;27;43;8;PIÑEIRO (SAN SALVADOR);;;;;
3;27;43;9;REASCÓS (SANTA MARÍA);;;;;
3;27;43;10;RIBAS DE MIÑO (SANTIAGO);;;;;
3;27;43;11;RIBEIRA (SAN MAMEDE);;;;;
3;27;43;12;SAA (SANTIAGO);;;;;
3;27;43;13;SANTO ANDRÉ DA RIBEIRA (SAN PEDRO);;;;;
3;27;43;14;TORRE (SAN MARTIÑO);;;;;
3;27;43;15;VILAFIZ (SANTA MARÍA);;;;;
3;27;43;16;VILARMOSTEIRO (SANTA EUFEMIA);;;;;
3;27;43;17;VILASANTE (SANTA CRUZ);;;;;
3;27;43;18;VILEIRIZ (SAN SALVADOR);;;;;
3;27;44;1;AGUARDA (A) (SAN MARTIÑO);;;;;
3;27;44;2;ÁLVARE (SANTA MARÍA);;;;;
3;27;44;3;BALTAR (SAN PEDRO FIZ);;;;;
3;27;44;4;BRETOÑA (SANTA MARÍA);;;;;
3;27;44;5;CADAVEDO (SAN BARTOLOMEU);;;;;
3;27;44;6;SAN MARTIÑO DE CORVELLE (SAN MARTIÑ;;;;;
3;27;44;7;CRECENTE (O SALVADOR);;;;;
3;27;44;8;FONMIÑÁ (O SALVADOR);;;;;
3;27;44;9;GUEIMONDE (SAN MAMEDE);;;;;
3;27;44;10;LAGOA (SAN XOÁN);;;;;
3;27;44;11;LOBOSO (SANTO ANDRÉ);;;;;
3;27;44;12;PASTORIZA (O SALVADOR);;;;;
3;27;44;13;SAN COSME DE PIÑEIRO (SAN COSME);;;;;
3;27;44;14;POUSADA (SANTA CATARINA);;;;;
3;27;44;15;REIGOSA (SANTIAGO);;;;;
3;27;44;16;REGUEIRA (A) (SAN VICENTE);;;;;
3;27;44;17;SALDANXE (SAN MIGUEL);;;;;
3;27;44;18;ÚBEDA (SAN XOÁN);;;;;
3;27;44;19;VIÁN (SANTA MARÍA);;;;;
3;27;45;1;CEBREIRO (O) (SANTA MARÍA);;;;;
3;27;45;2;FONFRÍA (SAN XOÁN);;;;;
3;27;45;3;HOSPITAL (SAN XOÁN);;;;;
3;27;45;4;LIÑARES (SANTO ESTEVO);;;;;
3;27;45;5;LOUSADA (SAN VICENTE);;;;;
3;27;45;6;LOUZARELA (SAN XOÁN);;;;;
3;27;45;7;PACIOS (SAN LOURENZO);;;;;
3;27;45;8;PADORNELO (SAN XOÁN);;;;;
3;27;45;9;PEDRAFITA DO CEBREIRO (SANTO ANTÓN);;;;;
3;27;45;10;RIOCEREIXA (SANTA MARÍA MADANELA);;;;;
3;27;45;11;VEIGA DE FORCAS (SANTA MARÍA);;;;;
3;27;45;12;ZANFOGA (SAN MARTIÑO);;;;;
3;27;46;1;ARCOS (SANTIAGO);;;;;
3;27;46;2;VALONGA (SANTA MARÍA);;;;;
3;27;46;3;CARAÑO (SAN MARTIÑO);;;;;
3;27;46;4;CARAZO (SAN PEDRO);;;;;
3;27;46;5;CIRIO (SANTA MARÍA);;;;;
3;27;46;6;FERREIROS (SANTO ANDRÉ);;;;;
3;27;46;7;SAN MARTIÑO DE FERREIROS (SAN MARTI;;;;;
3;27;46;8;FRAIALDE (SANTA MARÍA);;;;;
3;27;46;9;GONDEL (SAN COSME);;;;;
3;27;46;10;HERMUNDE (SAN PEDRO);;;;;
3;27;46;11;LEA (SAN BARTOLOMEU);;;;;
3;27;46;12;SAN MARTÍN DE LÚA (SAN MARTIÑO);;;;;
3;27;46;13;LUACES (SANTA MARÍA);;;;;
3;27;46;14;MILLEIRÓS (SANTIAGO);;;;;
3;27;46;15;MOSTEIRO (SAN SALVADOR);;;;;
3;27;46;16;POL (SANTO ESTEVO);;;;;
3;27;46;17;SILVA (SANTIAGO);;;;;
3;27;46;18;SUEGOS (SANTA EULALIA);;;;;
3;27;46;19;TORNEIROS (SAN LOURENZO);;;;;
3;27;47;1;BARXA DE LOR (SANTA MARIÑA);;;;;
3;27;47;2;BRENCE (SAN XOÁN);;;;;
3;27;47;3;CANEDO (SAN MIGUEL);;;;;
3;27;47;4;CASTRONCELOS (SANTIAGO);;;;;
3;27;47;5;CASTROSANTE (SANTA MARÍA);;;;;
3;27;47;6;CEREIXA (SAN PEDRO);;;;;
3;27;47;7;EIXÓN (SAN XURXO);;;;;
3;27;47;8;FERREIROS (SAN SALVADOR);;;;;
3;27;47;9;FERREIRÚA (SAN MARTIÑO);;;;;
3;27;47;10;FORNELAS (SANTA COMBA);;;;;
3;27;47;11;LAMAIGREXA (SAN PEDRO);;;;;
3;27;47;12;LIÑARES (SAN COSME);;;;;
3;27;47;13;OUTARA (SANTA MARÍA);;;;;
3;27;47;14;PARADA DOS MONTES (SANTA INÉS);;;;;
3;27;47;15;PINEL (SANTA MARÍA);;;;;
3;27;47;16;PINO (SANTA MARÍA);;;;;
3;27;47;17;POBRA DE BROLLÓN (A) (SAN PEDRO);;;;;
3;27;47;18;REI (SANTABAIA);;;;;
3;27;47;19;SAA (SANTA MARÍA);;;;;
3;27;47;20;SALCEDO (SAN XOÁN);;;;;
3;27;47;21;VEIGA (SAN XIÁN);;;;;
3;27;47;22;VILACHÁ (SAN MAMEDE);;;;;
3;27;48;1;BOGO (SAN PEDRO);;;;;
3;27;48;2;CONFORTO (SANTA MARÍA);;;;;
3;27;48;3;PONTENOVA (A) (SAGRADO CORAZÓN);;;;;
3;27;48;4;RECECENDE (SANTO ESTEVO);;;;;
3;27;48;5;RECECENDE (SAN XOÁN);;;;;
3;27;48;6;VILABOA (SAN XULIÁN);;;;;
3;27;48;7;VILAMEÁ (SAN VICENTE);;;;;
3;27;48;8;VILAOUDRIZ (SANTIAGO);;;;;
3;27;48;9;VILAOURUZ (SAN MARTIÑO);;;;;
3;27;48;10;VILARMIDE (O SALVADOR);;;;;
3;27;48;11;XUDÁN (SANTA MARÍA MADANELA);;;;;
3;27;49;1;BAGUDE (SAN BARTOLOMEU);;;;;
3;27;49;2;VELADE (SAN MAMEDE);;;;;
3;27;49;3;CABORRECELLE (SAN XULIÁN);;;;;
3;27;49;4;CASTRO DE SOENGAS (SAN MARTIÑO);;;;;
3;27;49;5;CASTROMAIOR (SANTA MARÍA);;;;;
3;27;49;6;CORTAPEZAS (SANTA MARÍA);;;;;
3;27;49;7;FIZ DE ROZAS (SAN LOURENZO);;;;;
3;27;49;8;GONZAR (SANTA MARÍA);;;;;
3;27;49;9;LEÓN (SAN MARTIÑO);;;;;
3;27;49;10;NARÓN (SANTA MARÍA);;;;;
3;27;49;11;NESPEREIRA (SAN CIBRÁN);;;;;
3;27;49;12;PORTOMARÍN (SAN NICOLÁS);;;;;
3;27;49;14;RECELLE (SAN PEDRO);;;;;
3;27;49;15;RÍO (O) (SAN MAMEDE);;;;;
3;27;49;16;SABADELLE (SAN SALVADOR);;;;;
3;27;49;17;SOENGAS (SANTIAGO);;;;;
3;27;49;18;VEDRO (SAN MARTIÑO);;;;;
3;27;49;19;VILARBASÍN (SAN PEDRO);;;;;
3;27;49;20;VILAXUSTE (SAN PEDRO);;;;;
3;27;50;1;AUGASMESTAS (SANTIAGO);;;;;
3;27;50;2;BENDILLO (SANTA MARÍA);;;;;
3;27;50;3;BENDOLLO (SANTA BAIA);;;;;
3;27;50;4;BUSTELO DE FISTEUS (SANTA BÁRBARA);;;;;
3;27;50;5;CEREIXIDO (SANTA MARÍA);;;;;
3;27;50;6;ENCIÑEIRA (SANTA ISABEL);;;;;
3;27;50;7;FISTEUS (SAN MAMEDE);;;;;
3;27;50;8;HERMIDA (SANTA MARÍA);;;;;
3;27;50;9;HOSPITAL (SAN SALVADOR);;;;;
3;27;50;10;MONTEFURADO (SAN MIGUEL);;;;;
3;27;50;11;NOCEDO (SAN LOURENZO);;;;;
3;27;50;12;OUTEIRO (SANTA MARÍA);;;;;
3;27;50;13;PACIOS DA SERRA (SAN SALVADOR);;;;;
3;27;50;14;PARADASECA (SAN MARCOS);;;;;
3;27;50;15;QUINTA DO LOR (SANTA MARÍA);;;;;
3;27;50;16;QUIROGA (SAN MARTIÑO);;;;;
3;27;50;17;SEARA (A) (SANTA MARÍA MADANELA);;;;;
3;27;50;18;SEQUEIROS (SANTA MARIÑA);;;;;
3;27;50;19;VILANUIZ (SANTO ANTÓN);;;;;
3;27;50;20;VILAR DE LOR (SAN XOSÉ);;;;;
3;27;50;21;VILARMEL (SAN LOURENZO);;;;;
3;27;50;22;VILASTER (SANTA MARÍA);;;;;
3;27;51;1;ARANTE (SAN PEDRO);;;;;
3;27;51;2;CEDOFEITA (SANTA MARÍA MADANELA);;;;;
3;27;51;3;COUXELA (SANTIAGO);;;;;
3;27;51;4;COVELAS (SAN VICENTE);;;;;
3;27;51;5;DEVESA (A) (SANTALLA);;;;;
3;27;51;6;OVE (SAN XOÁN);;;;;
3;27;51;7;PIÑEIRA (SAN XOÁN);;;;;
3;27;51;8;RIBADEO (SANTA MARÍA);;;;;
3;27;51;9;RINLO (SAN PEDRO);;;;;
3;27;51;10;VILAFRAMIL (SAN LOURENZO);;;;;
3;27;51;11;SANTALLA DE VILAUSENDE (SANTALLA);;;;;
3;27;51;12;VILASELÁN (SANTA MARÍA);;;;;
3;27;52;1;NOGUEIRA (NOSA SEÑORA DAS NEVES);;;;;
3;27;52;2;PEITES (SAN MARTIÑO);;;;;
3;27;52;3;PIÑEIRA (SAN CRISTOVO);;;;;
3;27;52;4;RAIRÓS (SANTA LUCÍA);;;;;
3;27;52;5;SAN CLODIO;;;;;
3;27;52;6;SOUTORDEI (SANTIAGO);;;;;
3;27;52;7;TORBEO (SANTA MARÍA);;;;;
3;27;53;1;SANTIAGO DE ACEVO (SANTIAGO);;;;;
3;27;53;2;VAOS (OS) (SAN XOÁN);;;;;
3;27;53;3;NAVALLOS (SAN PEDRO);;;;;
3;27;53;4;SAN XURXO DE PIQUÍN (SAN XURXO);;;;;
3;27;53;5;SANTALLA (SANTALLA);;;;;
3;27;54;1;ALDURFE (SAN PEDRO);;;;;
3;27;54;2;ESPASANDE DE BAIXO (SANTA MARÍA);;;;;
3;27;54;3;FERREIRAVELLA (SAN XILLAO);;;;;
3;27;54;4;GALEGOS (SANTA MARÍA);;;;;
3;27;54;5;SANTA MARTA DE MEILÁN (SANTA MARTA);;;;;
3;27;54;6;MUXUEIRA (A) (SAN LOURENZO);;;;;
3;27;54;7;ÓRREA (A) (SANTA COMBA);;;;;
3;27;54;8;RIOTORTO (SAN PEDRO);;;;;
3;27;55;1;CARBALLO (SAN XIL);;;;;
3;27;55;2;CASTRONCÁN (SANTA MARTA);;;;;
3;27;55;3;COUTO (SAN MAMEDE);;;;;
3;27;55;4;ESTRAXIZ (SANTIAGO);;;;;
3;27;55;5;FORMIGUEIROS (SANTIAGO);;;;;
3;27;55;6;FREIXO (SAN SILVESTRE);;;;;
3;27;55;7;FROLLAIS (SAN MIGUEL);;;;;
3;27;55;8;GUNDRIZ (SANTO ANDRÉ);;;;;
3;27;55;9;LOUREIRO (SANTA MARÍA);;;;;
3;27;55;10;LOUSADA (SAN MARTIÑO);;;;;
3;27;55;11;LÓUZARA (SAN CRISTOVO);;;;;
3;27;55;12;LÓUZARA (SAN XOÁN);;;;;
3;27;55;13;MONTÁN (SANTA MARÍA);;;;;
3;27;55;14;PASCAIS (SANTA EULALIA);;;;;
3;27;55;15;REAL (O) (SAN CRISTOVO);;;;;
3;27;55;16;REAL (O) (SAN MARTIÑO);;;;;
3;27;55;17;REIRIZ (SANTO ESTEVO);;;;;
3;27;55;18;RENCHE (SANTIAGO);;;;;
3;27;55;19;ROMELLE (SAN MARTIÑO);;;;;
3;27;55;20;SAMOS (SANTA XERTRUDE);;;;;
3;27;55;21;SANTALLA (SAN XOSÉ);;;;;
3;27;55;22;SUÑIDE (SANTA MARÍA);;;;;
3;27;55;23;TEIVILIDE (SAN XIAO);;;;;
3;27;55;24;ZOO (SANTIAGO);;;;;
3;27;56;1;RÁBADE (SAN VICENTE);;;;;
3;27;57;1;ALBÁN (SANTA MARÍA);;;;;
3;27;57;2;ARXEMIL (SANTA EULALIA);;;;;
3;27;57;3;BARBADELO (SANTIAGO);;;;;
3;27;57;4;BELANTE (SANTA MARÍA);;;;;
3;27;57;5;BETOTE (SAN VICENTE);;;;;
3;27;57;6;BIVILLE (SAN MIGUEL);;;;;
3;27;57;7;CALVOR (SANTO ESTEVO);;;;;
3;27;57;8;CAMIÑO (SAN MAMEDE);;;;;
3;27;57;9;CASTELO DOS INFANTES (SANTIAGO);;;;;
3;27;57;10;CESAR (SAN SALVADOR);;;;;
3;27;57;11;CORVELLE (SANTA MARÍA);;;;;
3;27;57;12;CHANCA (SAN MAMEDE);;;;;
3;27;57;13;CHORENTE (SAN XULIÁN);;;;;
3;27;57;14;FAFIÁN (SAN XOÁN);;;;;
3;27;57;15;FERREIROS (SAN SADURNIÑO);;;;;
3;27;57;16;FONTAO (SAN MARTIÑO);;;;;
3;27;57;17;FRADES (SAN XULIÁN);;;;;
3;27;57;18;FROIÁN (SAN PEDRO);;;;;
3;27;57;19;FROIÁN (SAN SADURNIÑO);;;;;
3;27;57;20;FROIÁN (SAN VICENTE);;;;;
3;27;57;21;GOIÁN (SAN MIGUEL);;;;;
3;27;57;22;LIER (SANTA MARÍA);;;;;
3;27;57;23;LOUSEIRO (SAN MARTIÑO);;;;;
3;27;57;24;LOUREIRO (SAN MARTIÑO);;;;;
3;27;57;25;LOUSADELA (SANTO ESTEVO);;;;;
3;27;57;26;MASIDE (SAN PEDRO);;;;;
3;27;57;27;MATO (SANTO ESTEVO);;;;;
3;27;57;28;MATO (SAN SALVADOR);;;;;
3;27;57;29;MEIXENTE (SAN XULIÁN);;;;;
3;27;57;30;NESPEREIRA (SANTIAGO);;;;;
3;27;57;31;ORTOÁ (SANTA MARÍA);;;;;
3;27;57;32;PARADELA (SANTO ANDRÉ);;;;;
3;27;57;33;PENA (A) (SAN SALVADOR);;;;;
3;27;57;34;PENA (A) (SANTA MARÍA);;;;;
3;27;57;35;PINZÁ (SAN SALVADOR);;;;;
3;27;57;36;PIÑEIRA (SAN MIGUEL);;;;;
3;27;57;37;REIMÓNDEZ (SAN FIZ);;;;;
3;27;57;38;REQUEIXO (SAN MARTIÑO);;;;;
3;27;57;39;RUBÍN (SANTA MARIÑA);;;;;
3;27;57;40;SAN ANTOLÍN (SANTA EUFEMIA);;;;;
3;27;57;41;SARRIA N.U. (FARBAN SANTIAGO SAN SA;;;;;
3;27;57;42;SETEVENTOS (SAN PEDRO);;;;;
3;27;57;43;VEIGA (SAN XULIÁN);;;;;
3;27;57;44;VEIGA (SANTIAGO);;;;;
3;27;57;45;VILAMAIOR (SANTA MARÍA);;;;;
3;27;57;46;VILAPEDRE (SAN FIZ);;;;;
3;27;57;47;VILAPEDRE (SAN MIGUEL);;;;;
3;27;57;48;VILAR (SANTA MARÍA);;;;;
3;27;57;49;VILAR DE SARRIA (SAN SALVADOR);;;;;
3;27;58;1;ABUIME (SAN XOÁN);;;;;
3;27;58;2;BROZA (A) (SANTO TOMÉ);;;;;
3;27;58;3;COBA (A) (SAN MARTIÑO);;;;;
3;27;58;4;CHAVE (SAN SADURNIÑO);;;;;
3;27;58;5;DIOMONDI (SAN PAIO);;;;;
3;27;58;6;EIREXAFEITA (SAN VICENTE);;;;;
3;27;58;7;FIÓN (SAN LOURENZO);;;;;
3;27;58;8;FREÁN (SANTA CECILIA);;;;;
3;27;58;9;LAXE (SAN FIZ);;;;;
3;27;58;10;LICÍN (SANTA EULALIA);;;;;
3;27;58;11;LOUREDO (SANTIAGO);;;;;
3;27;58;12;MARRUBE (SANTA MARÍA);;;;;
3;27;58;13;MOURELOS (SAN XULIÁN);;;;;
3;27;58;14;OUSENDE (SANTA MARÍA);;;;;
3;27;58;15;PIÑEIRO (SAN SADURNIÑO);;;;;
3;27;58;16;REBORDAOS (SANTA EULALIA);;;;;
3;27;58;17;REIRIZ (SANTA MARÍA);;;;;
3;27;58;18;RIBAS DE MIÑO (SANTO ESTEVO);;;;;
3;27;58;19;RIBAS DE MIÑO (SAN VITOIRO);;;;;
3;27;58;20;ROSENDE (SANTA MARIÑA);;;;;
3;27;58;21;SEGÁN (SANTA MARÍA);;;;;
3;27;58;22;SETEVENTOS (SANTA MARÍA);;;;;
3;27;58;23;SOBREDA (SAN XOÁN);;;;;
3;27;58;24;VILACAIZ (SAN XULIÁN);;;;;
3;27;58;25;VILAESTEVA (SAN SALVADOR);;;;;
3;27;58;26;VILASANTE (SAN SALVADOR);;;;;
3;27;58;27;VILATÁN (SAN XOÁN);;;;;
3;27;58;28;VILELOS (SAN MARTIÑO);;;;;
3;27;58;29;XUVENCOS (SANTIAGO);;;;;
3;27;59;1;AMANDI (SANTA MARÍA);;;;;
3;27;59;2;ANLLO (SANTO ESTEVO);;;;;
3;27;59;3;SAN MARTIÑO DE ANLLO (SAN MARTIÑO);;;;;
3;27;59;4;ARROXO (SAN MARTIÑO);;;;;
3;27;59;5;BARANTES (SAN XOÁN);;;;;
3;27;59;6;BOLMENTE (SANTA MARÍA);;;;;
3;27;59;7;BROSMOS (SANTA CRUZ);;;;;
3;27;59;8;BULSO (SAN PEDRO);;;;;
3;27;59;9;CANAVAL (SAN PEDRO);;;;;
3;27;59;10;DOADE (SAN MARTIÑO);;;;;
3;27;59;11;FIGUEIROÁ (SAN SALVADOR);;;;;
3;27;59;12;GUNDIVÓS (SANTIAGO);;;;;
3;27;59;13;LIÑARÁN (SAN MARTIÑO);;;;;
3;27;59;14;LOBIOS (SAN XILLAO);;;;;
3;27;59;15;MILLÁN (SAN NICOLAO);;;;;
3;27;59;16;NEIRAS (SAN SALVADOR);;;;;
3;27;59;17;PINOL (SAN VICENTE);;;;;
3;27;59;18;PROENDOS (SANTA MARÍA);;;;;
3;27;59;19;REFOXO (SANTO ESTEVO);;;;;
3;27;59;20;ROSENDE (SAN MIGUEL);;;;;
3;27;59;21;SANTIORXO (SAN XURXO);;;;;
3;27;59;22;VILAESCURA (SANTA MARÍA);;;;;
3;27;60;1;ANSAR (SANTO ESTEVO);;;;;
3;27;60;2;ARXIZ (SAN PAIO);;;;;
3;27;60;3;BEMBIBRE (SAN PEDRO);;;;;
3;27;60;4;BOUZOA (SAN XOÁN);;;;;
3;27;60;5;CAMPO (SAN XULIÁN);;;;;
3;27;60;6;CARBALLO (SANTO TOMÉ);;;;;
3;27;60;7;CASTELO (SANTA MARÍA);;;;;
3;27;60;8;CERDEDA (SANTA MARÍA);;;;;
3;27;60;9;CICILLÓN (SANTIAGO);;;;;
3;27;60;10;COUTO (SAN MARTIÑO);;;;;
3;27;60;11;ESPERANTE (SANTIAGO);;;;;
3;27;60;12;FRADE (SANTIAGO);;;;;
3;27;60;13;GONDULFE (SAN LOURENZO);;;;;
3;27;60;14;INSUA (SAN SALVADOR);;;;;
3;27;60;15;INSUA (SAN XULIÁN);;;;;
3;27;60;16;MATO (SAN MARTIÑO);;;;;
3;27;60;17;MEIXONFRÍO (SANTA MARÍA);;;;;
3;27;60;18;MOREDA (SANTA MARÍA);;;;;
3;27;60;19;MOURULLE (SAN VICENTE);;;;;
3;27;60;20;PIÑEIRA (SANTA MARÍA);;;;;
3;27;60;21;SOBRECEDO (SANTIAGO);;;;;
3;27;60;22;TABOADA DOS FREIRES (SANTA MARÍA);;;;;
3;27;60;23;TORRE (SAN MAMEDE);;;;;
3;27;60;24;VILAMEÑE (SANTA MARIÑA);;;;;
3;27;60;25;VILAR DE CABALOS (SANTA EULALIA);;;;;
3;27;60;26;VILELA (SAN MIGUEL);;;;;
3;27;60;27;XIÁN (SANTA MARÍA);;;;;
3;27;61;1;VALVOA (A) (SANTA MARÍA MADANELA);;;;;
3;27;61;2;FÓRNEA (A) (SANTO ESTEVO);;;;;
3;27;61;3;RÍA DE ABRES (A) (SANTIAGO);;;;;
3;27;61;4;SANTE (SAN XIAO);;;;;
3;27;61;5;TRABADA (SANTA MARÍA);;;;;
3;27;61;6;VIDAL (SAN MATEO);;;;;
3;27;61;7;VILAFORMÁN (SAN XOÁN);;;;;
3;27;61;8;VILAPENA (SANTIAGO);;;;;
3;27;62;1;ALFOZ (SANTA EULALIA);;;;;
3;27;62;2;BALSA (SAN BREIXO);;;;;
3;27;62;3;CANCELO (SAN CRISTOVO);;;;;
3;27;62;4;LAMAS (SAN ISIDRO);;;;;
3;27;62;5;MONTE (SANTA MARÍA);;;;;
3;27;62;6;TOLDAOS (SAN SALVADOR);;;;;
3;27;62;7;TRIACASTELA (SANTIAGO);;;;;
3;27;62;8;VILAVELLA (SANTA MARÍA);;;;;
3;27;63;1;BUDIÁN (SANTA EULALIA);;;;;
3;27;63;2;CADRAMÓN (O) (SAN XURXO);;;;;
3;27;63;3;FERREIRA (SANTA MARÍA);;;;;
3;27;63;4;FREXULFE (SANTA EULALIA);;;;;
3;27;63;5;LAXE (A) (SAN XOÁN);;;;;
3;27;63;6;MOUCIDE (SANTO ESTEVO);;;;;
3;27;63;7;SAN TOMÉ DE RECARÉ (SAN TOMÉ);;;;;
3;27;63;8;RECARÉ (SAN XIAO);;;;;
3;27;63;9;SANTA CRUZ DO VALADOURO (SANTRA CRU;;;;;
3;27;63;10;VILACAMPA (SANTA MARÍA);;;;;
3;27;64;1;CABANAS (SANTA MARÍA);;;;;
3;27;64;2;MOSENDE (SAN PEDRO);;;;;
3;27;64;3;SAN MIGUEL DE NEGRADAS (SAN MIGUEL);;;;;
3;27;64;4;RÍO BARBA (SAN PAULO);;;;;
3;27;64;5;SUEGOS (SANTA MARÍA);;;;;
3;27;64;6;SAN ROMÁN DE VALE (SAN ROMÁN);;;;;
3;27;64;7;VICEDO (O) (SANTO ESTEVO);;;;;
3;27;65;1;ALBA (SAN XOÁN);;;;;
3;27;65;2;ÁRBOL (SAN LOURENZO);;;;;
3;27;65;3;BELESAR (SAN MARTIÑO);;;;;
3;27;65;4;BOIZÁN (SANTIAGO);;;;;
3;27;65;5;CARBALLIDO (SANTA MARÍA);;;;;
3;27;65;6;CODESIDO (SAN MARTIÑO);;;;;
3;27;65;7;CORVELLE (SAN BARTOLOME);;;;;
3;27;65;8;COSTA (SAN SIMÓN);;;;;
3;27;65;9;DISTRIZ (SAN MARTIÑO);;;;;
3;27;65;10;GOIRIZ (SANTIAGO);;;;;
3;27;65;11;GONDAISQUE (SANTA MARÍA);;;;;
3;27;65;12;INSUA (SAN BERTOLAMEU);;;;;
3;27;65;13;LADRA (O SALVADOR);;;;;
3;27;65;14;LANZÓS (SAN MARTIÑO);;;;;
3;27;65;15;LANZÓS (SAN SALVADOR);;;;;
3;27;65;16;MOURENCE (SAN XULIÁN);;;;;
3;27;65;17;NETE (SAN COSME);;;;;
3;27;65;18;NOCHE (SAN MARTIÑO);;;;;
3;27;65;19;OLEIROS (SAN MAMEDE);;;;;
3;27;65;20;RIOAVESO (SAN XURXO);;;;;
3;27;65;21;ROMÁN (SANTA EULALIA);;;;;
3;27;65;22;SAMARUGO (SANTIAGO);;;;;
3;27;65;23;SANCOBADE (SANTIAGO);;;;;
3;27;65;24;SANTABALLA (SAN PEDRO);;;;;
3;27;65;25;SOAXE (SANTA MARÍA);;;;;
3;27;65;26;TARDADE (SANTA MARÍA);;;;;
3;27;65;27;TORRE (SANTA MARÍA);;;;;
3;27;65;28;VILALBA (SANTA MARÍA);;;;;
3;27;65;29;VILAPEDRE (SAN MAMEDE);;;;;
3;27;65;30;XOIBÁN (SAN SALVADOR);;;;;
3;27;66;1;SANTO ANDRÉ DE BOIMENTE (SANTO ANDR;;;;;
3;27;66;2;CELEIRO (SANTIAGO);;;;;
3;27;66;3;COVAS (SAN XOÁN);;;;;
