IdEstacionMeteorologica;Nombre;Huso;X;Y;codigoalternativo;identificadoraemet;fechabaja
151511;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
151512;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
151515;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
151521;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
151551;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
153214;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
154232;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
157611;Sin referencia en FIRESP;29;0;0;;;2019-07-01T00:00:00
157612;ESTACA DE BARES;;;;;1351;
157613;A CORUÑA;;;;;1387;
157614;A CORUÑA AEROPUERTO;;;;;1387E;
157615;CABO VILÁN;;;;;1393;
157616;FISTERRA;;;;;1400;
157617;SANTIAGO COMPOSTELA AEROPUERTO;;;;;1428;
157618;MONTE IROITE;;;;;1437O;
157619;PADRÓN;;;;;1473A;
157620;SANTIAGO DE COMPOSTELA;;;;;1475X;
160000;Central Incendios Cuenca;;;;;;
160001;El Sanchón;30;560784;4357796;;;
160002;Pedernoso;30;520780;4369517;;;
160003;El Picazo;30;578256;4367851;;;
160004;Barajas de Melo;30;505513;4440733;;;
160005;Cañete;30;615300;4432004;;;
160006;Mariana I;30;573328;4447007;;;
160007;Villaconejos de Trabaque;30;557380;4474087;;;
160008;Villanueva de La Jara;30;599384;4362528;;;
160009;Mariana ;30;573223;4445249;;;
160593;Base BRIF Cuenca;30;592695;4446327;;;
168096;Cuenca INM;30;574101;4435749;;;
168225;Cañada del Hoyo;30;594355;4424554;;;
168226;CAÑIZARES;;;;;3044X;
168227;TARANCÓN;;;;;3094B;
168228;SAN CLEMENTE;;;;;4090Y;
168229;CUENCA;;;;;8096;
170001;Estació portàtil;;;;;;
170002;Cabanes d'Empordà;;;;;;
170003;Castelló d'Empúries;;;;;;
170004;Espolla;;;;;;
170005;Portbou;;;;;;
170006;Roses;;;;;;
170007;Sant Pere Pescador;;;;;;
170008;Torroella de Fluvià;;;;;;
170009;Ventalló;;;;;;
170010;Castell d'Aro;;;;;;
170011;La Bisbal d'Empordà;;;;;;
170012;la Tallada d'Empordà;;;;;;
170013;Monells;;;;;;
170014;Parlavà;;;;;;
170015;Torroella de Montgrí;;;;;;
170016;Banyoles;;;;;;
170017;Molló;;;;;;
170018;Queralbs;;;;;;
170019;Sant Pau de Seguries;;;;;;
170020;Ulldeter;;;;;;
170021;Anglès;;;;;;
170022;Santa Coloma de Farners;;;;;;
170023;Vilobí d'Onyar;;;;;;
170024;PORTÁTIL D-419;0;0;0;;;
170025;OLOT;0;0;0;;;
170026;LLORET DE MAR ;0;0;0;;;
170027;NAVATA;0;0;0;;;
170028;GIRONA;0;0;0;;;
170029;L`ESTARTIT;0;0;0;;;
170030;Boadella D'Emporda;0;0;0;;;
170031;El Cortalet;0;0;0;;;
170032;Sant Miquel de Fluvià;0;0;0;;;
170033;Verges;0;0;0;;;
170034;RIPOLL;;;;;0324A;
170035;GIRONA AEROPUERTO;;;;;0367;
170036;GIRONA, ANTIC INSTITUT;;;;;0370B;
170037;PORQUERES;;;;;0372C;
170038;LA MOLINA;;;;;9585;
180001;AGRÓN-FATIMBULLAR;0;0;0;;;
180002;Alamedilla;0;0;0;;;
180003;Albolote;;;;;;
180004;ALBOLOTE, APL.  AGRÓN;0;0;0;;;
180005;ALBOLOTE, CORTIJO, ALBARRATE;0;0;0;;;
180007;ALBOLOTE, LOS ARENALES;0;0;0;;;
180008;ALBONDÓN;0;0;0;;;
180009;ALBUÑOL;0;0;0;;;
180010;ALBUÑOL A ÓRGIVA;0;0;0;;;
180011;ALBUÑOL, EL POZUELO;0;0;0;;;
180012;Albuñuelas;;;;;;
180014;Aldeire;;;;;;
180018;ALFACAR, LA ALFAGUARA;;;;;;
180019;Alhama de Granada;;;;;;
180025;Alhendín C. de Aguas;0;0;0;;;
180028;ALMUÑECAR, EL ZAHORÍ;;;;;;
180029;Almuñecar, Maro A HerraduraC.;;;;;;
180031;Alpujarra Sierra, Mecina Bomb.;;;;;;
180032;Alquife, MS Del Marquesado;;;;;;
180033;ARENAS DEL REY, FORNES;;;;;;
180036;Arenas del Rey, Panatan Bermej;;;;;;
180040;Atarfe, Pantano Cubillas;;;;;;
180041;Atarfe, Sea;;;;;;
180046;Baza, I.N.M.;;;;;;
180047;BAZA, INSTITUTO TÉCNICO;;;;;;
180050;BEAS DE GRANADA PUERTO BLANCO;0;0;0;;;
180054;BENAMAUREL;0;0;0;;;
180055;BENAMAUREL, LOS ATOCHARES;0;0;0;;;
180056;BERCHULES;;;;;;
180057;Busquistar, Cjo. La Calahorra;;;;;;
180058;CACÍN;;;;;;
18006;ALBOLOTE, LA COLONIA;0;0;0;;;
180061;Cadiar;;;;;;
180063;CAMPOTÉJAR;0;0;0;;;
180064;Caniles,;;;;;;
180067;CAÑAR, LOS JARALES;;;;;;
180068;Capileira;;;;;;
180071;Castilléjar;0;0;0;;;
180072;CASTILLÉJAR, EL COLEGIO;0;0;0;;;
180073;CASTILLÉJAR, ERA DE ALCUDIA;0;0;0;;;
180074;CASTILLÉJAR, LOS CARRIONES;0;0;0;;;
180075;CASTRIL;0;0;0;;;
180076;CASTRIL, LAS HAZADILLAS;0;0;0;;;
180077;CASTRIL, LAS POCAS;0;0;0;;;
180078;CASTRIL, NACIMIENTO;0;0;0;;;
180079;Chauchina;;;;;;
180081;CHIMENEAS, CASTILLO DE TAJARJA;0;0;0;;;
180082;CHIMENEAS, SANTA CATALINA;0;0;0;;;
180083;COGOLLOS DE GUADIX;;;;;;
180088;CORTES DE BAZA;;;;;;
180089;CORTES Y GRAENA, GRAENA;;;;;;
180091;CÚLLAR;0;0;0;;;
180094;DARRO;0;0;0;;;
180097;Deifontes;;;;;;
180100;Dilar;;;;;;
180102;DÍLAR, EL TORIL;;;;;;
180104;DÓLAR;0;0;0;;;
180105;Durcal, Central;;;;;;
180108;Fonelas;;;;;;
180110;Freila, Negratin;;;;;;
180111;FUENTE VAQUEROS, SERV. PLAGAS;;;;;;
180114;GALERA;;;;;;
180116;GOR;0;0;0;;;
180121;GORAFE;0;0;0;;;
180122;GRANADA, C. DE A.;;;;;;
180124;GRANADA, ESCUELA CAPACITACION;;;;;;
180125;Granada, Generalife;;;;;;
180127;GRANADA, UNIVERSIDAD;;;;;;
180128;GUADAHORTUNA;;;;;;
180129;Guadix, C. de A.;;;;;;
180132;GUADIX, INSTITUTO TÉCNICO;;;;;;
180135;GUAJAR FARAGUIT;;;;;;
180136;Guajar Fondon;;;;;;
180138;GUALCHOS. CASTELLDEFERRO. GRAN;;;;;;
180139;GÜÉJAR SIERRA;;;;;;
180141;Huélago;0;0;0;;;
180143;Huéneja, La Ramblosa;0;0;0;;;
180147;HUÉSCAR, C.P.C.;;;;;;
180153;Huéscar, Sierra Bermeja;;;;;;
180156;HUÉTOR SANTILLÁN;;;;;;
180158;Huetro Tajar;;;;;;
180159;ILLORA;;;;;;
180165;Itrabo;;;;;;
180166;Iznalloz;;;;;;
180172;Jayena;;;;;;
180174;Jerez del Marquesado;0;0;0;;;
180175;Jete;;;;;;
180176;LÁCHAR, PEÑUELAS;;;;;;
180177;LANJARON, ARQUILLA;;;;;;
180178;LANJARON, PAJEROS;;;;;;
180179;LANJARON, POSTURAS;;;;;;
180180;LANJARON, RANCHILLOS;;;;;;
180181;LANJARON, TELLO;;;;;;
180182;LENTEGÍ;0;0;0;;;
180183;Loja, Aforo;;;;;;
180185;LOJA, PTO. ALAZORES, VENTA NVA;;;;;;
180186;LOJA, RIOFRÍO;;;;;;
180188;MOCLÍN;;;;;;
180192;MOLVÍZAR;0;0;0;;;
180194;Monachil;;;;;;
180195;Monachil, Albergue;;;;;;
180196;Monachil, Barrio Alto;;;;;;
180197;Monachil, Cortijo Mimbres;;;;;;
180198;MONTEFRÍO;;;;;;
180199;MONTEJÍCAR;0;0;0;;;
180202;Montillana;0;0;0;;;
180203;MORALEDA ZAFAYONA, CANAL CACIN;;;;;;
180207;Motril;;;;;6268X;
180208;MOTRIL, CLUB NAUTICO;0;0;0;;;
180209;MOTRIL, INSTITUTO  BACHILLERAT;0;0;0;;;
180210;MOTRIL,TORRENUEVA, FARO SACRAT;0;0;0;;;
180211;NEVADA, LAROLES CASA FORESTAL;;;;;;
180212;Nevada, Mairena;;;;;;
180213;NIGÜELAS;0;0;0;;;
180214;NÍVAR;0;0;0;;;
180215;Orce;;;;;;
180216;ORCE, CAÑADA DE CARAVACA;0;0;0;;;
180217;ORCE, EL BOSQUE;0;0;0;;;
180218;ORCE, EL TALE;0;0;0;;;
180219;ORCE, FUENTE NUEVA;0;0;0;;;
180221;Orgiva;;;;;;
180222;ORGIVA, LAS CABRERAS;;;;;;
180226;PADUL. GRANADA;;;;;;
180227;PADUL. AGUADERO GRANADA;;;;;;
180228;Pampainera, Central;;;;;;
180231;PEZA LA;;;;;;
180232;Pinos Genil;;;;;;
180236;Pinos Puente, C. De A;;;;;;
180238;PINOS PUENTE, VIVERO FORESTAL;;;;;;
180239;Piñar, Los Bulares;;;;;;
180241;PÓRTUGOS. GRANADA;;;;;;
180242;PUEBLA D FADRIQUE;0;0;0;;;
180243;PUEBLA D FADRIQUE, ALMACILES;0;0;0;;;
180244;PUEBLA D FADRIQUE, ANAS BLANCA;0;0;0;;;
180245;PUEBLA D FADRIQUE, BUENA VISTA;0;0;0;;;
180246;PUEBLA D FADRIQUE, CANTERO;0;0;0;;;
180247;PUEBLA D FADRIQUE, CASAVARELA;0;0;0;;;
180248;PUEBLA D FADRIQUE, CJOS NUEVOS;0;0;0;;;
180249;PUEBLA D FADRIQUE, EL MARCHAN;0;0;0;;;
180250;PUEBLA D FADRIQUE, ICONA;0;0;0;;;
180251;PUEBLA D FADRIQUE, LOS GUIJARR;0;0;0;;;
180252;Purullena;;;;;;
180253;QUÉNTAR;0;0;0;;;
180254;QUÉNTAR, AGUAS BLANCAS;0;0;0;;;
180255;QUÉNTAR, ICONA;;;;;;
180256;QUÉNTAR, PANTANO QUÉNTAR;0;0;0;;;
180257;QUÉNTAR, TOCÓN;0;0;0;;;
180258;QUÉNTAR, ZAIDÍN;0;0;0;;;
180259;Salobreña, Guadalfeo;0;0;0;;;
180260;SALOBREÑA, SALOBREÑA A AZUCARE;0;0;0;;;
180261;SANTA CRUZ DEL COMERCIO;0;0;0;;;
180262;Santa Fe;;;;;;
180263;Soportújar;0;0;0;;;
180264;SORVILÁN;0;0;0;;;
180265;Tahá La, Pitres;;;;;;
180266;TORRE CARDELA;0;0;0;;;
180267;TORVIZCÓN;0;0;0;;;
180268;Trevélez;;;;;;
180269;Turón;;;;;;
180270;UGÍJAR;30;0;0;;;
180271;UGÍJAR, SEA;0;0;0;;;
180272;Valle del Zalabí;;;;;;
180273;VALLE ZALABÍ, EXFILIANA;0;0;0;;;
180274;Valor, Nechite;;;;;;
180275;Velez Benaudalla, Central;;;;;;
180276;vENTAS DE HUELMA;0;0;0;;;
180277;VENTAS DE HUELMA, CIRCULAR;0;0;0;;;
180278;VILLANUEVA DE LAS TORRES, COLE;0;0;0;;;
180279;VILLANUEVA DE MESÍA, DEHESILLA;0;0;0;;;
180280;La Zubia;0;0;0;;;
180281;Zújar;0;0;0;;;
180282;BAZA;;;;;5047E;
180283;HUÉSCAR;;;;;5051X;
180284;GRANADA BASE AÉREA;;;;;5514;
180285;GRANADA AEROPUERTO;;;;;5530E;
180286;LOJA;;;;;5582A;
190001;Cogolludo;;;;;;
190002;Villares;;;;;;
190003;Los Llanos;;;;;;
190004;Corduente;;;;;;
190005;Prados Redondos;;;;;;
190006;MOLINA DE ARAGÓN;;;;;3013;
190007;SIGÜENZA;;;;;3130C;
190008;GUADALAJARA, INSTITUTO;;;;;3168A;
190009;GUADALAJARA, EL SERRANILLO;;;;;3168C;
190010;GUADALAJARA;;;;;3168D;
200001;Berastegi;0;0;0;;;
200002;Eitzaga;0;0;0;;;
200003;Inurritza;0;0;0;;;
200004;Miramon;0;0;0;;;
200005;Santa Clara;0;0;0;;;
200006;Otra provincia;0;0;0;20G006;;
20G023;Arrasate;;;;;;
20G028;Zegama;;;;;;
20G029;Zizurkil;;;;;;
20G043;Ordizia;;;;;;
20G058;Bidania;;;;;;
20G064;Zarautz;;;;;;
20G071;Jaizkibel;;;;;;
20G072;HONDARRIBIA, MALKARROA;;;;;1014;
20G073;SAN SEBASTIÁN AEROPUERTO;;;;;1014A;
20G074;DONOSTIA, IGUELDO;;;;;1024E;
20G075;ZUMARRAGA;;;;;1037Y;
20G076;ZUMAIA;;;;;1041A;
20G077;ELGOIBAR;;;;;1050J;
210001;Valverde;;;;;;
210002;Unidad Movil;;;;;;
210003;INM;;;;;;
210004;Est. Met. Moguer;;;;;5860E;
210005;AYAMONTE;;;;;4549Y;
210006;ALAJAR;;;;;4560Y;
210007;HUELVA;;;;;4605;
210008;HUELVA, RONDA ESTE;;;;;4642E;
220001;Valle de Hecho, Hecho;30;684122;4734450;;9207 ;
220002;Puxilibro;30;696386;4690474;PF216;;
220003;Sevil;30;746354;4679671;PF218;;
220004;Laguarres, Capella;30;786166;4677950;;9855E ;
220005;Tella-Sin;30;760733;4718526;PF206;;
220006;Güe;30;717437;4717005;PF202;;
220007;Cervín;30;780091;4704416;PF207;;
220008;Loporzano;30;719756;4666652;PF219;;
220009;San Juan del Flumen;30;730307;4626849;PF221;;
220028;Biescas-Búbal;30;719603;4730890;;9453X ;
220058;Monflorite;;;;;;
220099;Ordesa;;;;;;
220579;Candanchu;;;;;;
220998;Monte Incendio;;;;;;
220999;Otras Estaciones;;;;;;
221000;Aínsa, La Serreta;30;758175;4701360;;9808X ;
221001;Almudévar;30;699850;4655860;;9491X ;
221002;Aragüés del Puerto, Depósito;30;690563;4731110;;9208E;
221003;Bailo, Puylato;30;679314;4709170;;9211F ;
221004;Ballobar;30;765588;4612430;;9911X ;
221005;Barbastro;30;760020;4656920;;9866C ;
221006;Bielsa;30;764425;4724770;;9784P;
221007;Canfranc;30;703283;4735980;;9198X ;
221008;Fraga;30;779977;4602450;;9924X ;
221009;Huesca;30;715278;4668482;;9901X ;
221010;Huesca, Aeropuerto;30;721206;4662614;;9898;
221011;Jaca;30;701310;4716970;;9201X ;
221012;Lanaja;30;721659;4628110;;9908X ;
221013;Sabiñanigo;30;717246;4710100;;9460X ;
221014;Sallent de Gallego-Llena Cant;30;723171;4743080;;;
221015;Sariñena, Depostio;30;735882;4631370;;9894Y ;
221016;Seira;30;782291;4708450;;9843A ;
221017;Sopeira;30;808781;4691950;;9751 ;
221018;Tamarite de Litera, La Melusa;30;780647;4630950;;9918Y ;
221019;Torla, Depósito;30;736720;4724600;;9814A;
221020;Benabarre;30;787715;4668130;;9756X ;
221021;Benasque;30;788913;4722470;;9838B ;
221022;Cerler, Cogulla;31;298294;4714326;;9839V ;
221023;Formigal, Sarrios;30;713333;4737738;;9445L;
221024;Astún-La Raca;30;704027;4740853;;9195C;
221025;Panticosa, Petrosos;30;723156;4731595;;9451F ;
221026;Parador de Ordesa, Parque Nac;30;737768;4726615;;9812M ;
221027;Torla-Ordesa, El Cebollar;30;735693;4726637;;9814I ;
221028;Torla-Ordesa;30;736765;4724604;;9814X ;
221029;Fartué;30;744088;4699350;PF213;;
221030;Mas del Hombre;30;753921;4590066;PF222;;
221031;Picardiello;30;725592;4692044;PF203;;
221032;Pico del Águila;30;714162;4686320;PF217;;
221033;Puchinebro;30;707838;4624396;PF224;;
221034;San Quílez;30;787720;4654869;PF210;;
221035;San Salvador;30;687409;4709096;PF204;;
221036;Sierra de Sis;30;799812;4694138;PF208;;
221037;Sierra Dos Ríos;30;682168;4731835;PF201;;
221038;Sierra Mayor;30;677366;4687979;PF220;;
221039;Sierra Salinas;30;680381;4696690;PF215;;
221040;Tozal de Palo;30;766285;4690249;PF212;;
221041;Tozal Gordo;30;768962;4671966;PF211;;
221042;Sotonera_EM38 Ema;30;692607;4664395;EM38;;
221043;METEOSIG;0;0;0;;;
221044;Montearagon_EM77_Ema;30;717760;4673155;EM77;;
221045;Valdabra_E081;30;711379;4660559;E081;;
221046;Ardisa_EM37 Ema;30;685590;4672418;EM37;;
230001;Cazorla;;;;;5038X;
230002;COP Jaén;;;;;;
230003;Huelma;;;;;;
230004;Lugar Nuevo;;;;;;
230005;Siles;;;;;;
230006;Santa Elena;;;;;5246;
230007;Navalcaballo;0;0;0;;;
230008;ARROYO DEL OJANCO;;;;;5181D;
230009;VILLARRODRIGO;;;;;5192;
230010;JAÉN, INSTITUTO;;;;;5270;
230011;JAÉN;;;;;5270B;
230012;ANDÚJAR;;;;;5298X;
24B001;Cueto;;;;;;
24B002;Rabanal;0;0;0;;;
24B003;Camposagrado;;;;;;
24B004;Sahechores;;;;;;
24B005;Tabuyo;;;;;;
24I001;Carracedelo;;;;;;
24I002;Mansilla Mayor;;;;;;
24I003;Cubillas de los Oteros;;;;;;
24I004;Zotes del Páramo;;;;;;
24I005;Quintana del Marco;;;;;;
24I006;Hospital de Orbigo;;;;;;
24I007;Bustillo del Páramo;;;;;;
24I008;Sahagún;;;;;;
24I009;Santas Martas;;;;;;
24T001;Sosas de Laciana;;;;;;
24T002;Pozo Fierro;;;;;;
24T003;Tabillón;0;0;0;;;
24T004;Fombasalla;;;;;;
24T005;Gistredo;;;;;;
24T006;Cueto Rosales;;;;;;
24T007;Guiana;;;;;;
24T008;Veiga;;;;;;
24T009;Baillo;0;0;0;;;
24T010;Castrocontrigo;;;;;;
24T011;Hito Nuevo;;;;;;
24T012;Camposagrado;;;;;;
24T013;Peña Aguda;;;;;;
24T014;Pico Cueto;;;;;;
24T015;Sotillos;;;;;;
24T016;San Jorge;;;;;;
24T017;Manzaneda;0;0;0;;;
24T018;Río Camba;;;;;;
24T019;PONFERRADA;;;;;1549;
24T020;PUERTO DE SAN ISIDRO;;;;;2630X;
24T021;LEÓN, VIRGEN DEL CAMINO;;;;;2661;
24T022;LEÓN AEROPUERTO;;;;;2661B;
24T023;LAGUNAS DE SOMOZA;;;;;2737E;
250001;Estació portàtil;;;;;;
250002;la Seu d'Urgell;;;;;9619;
250003;Oliana;;;;;;
250004;Organyà;;;;;;
250005;el Pont de Suert;;;;;;
250006;Boí;;;;;;
250007;Castelldans;;;;;;
250008;la Granadella;;;;;;
250009;la Vall d'en Bas;;;;;;
250010;Olot;;;;;;
250011;Cassà de la Selva;;;;;;
250012;Fornells de la Selva;;;;;;
250013;Girona;;;;;;
250014;Vilablareix;;;;;;
250015;Albesa;;;;;;
250016;Algerri;;;;;;
250017;Oliola;;;;;;
250018;Ós de Balaguer;;;;;;
250019;Vallfogona de Balaguer;;;;;;
250020;Vilanova de Meià;;;;;;
250021;Isona i Conca Dellà;;;;;;
250022;la Pobla de Segur;;;;;;
250023;Montsec;;;;;;
250024;Bonaigua;;;;;;
250025;Espot;;;;;;
250026;Certascan;;;;;;
250027;Bellvís;;;;;;
250028;Castellnou de Seana;;;;;;
250029;el Poal;;;;;;
250030;Golmes;;;;;;
250031;Miralcamp;;;;;;
250032;Cervera;;;;;;
250033;els Plans de Sió - el Canós;;;;;;
250034;Aitona;;;;;;
250035;Alcarràs;;;;;;
250036;Alfarràs;;;;;;
250037;Gimenells;;;;;;
250038;Lleida - Bordeta;;;;;9771C;
250039;Raïmat;;;;;;
250040;Maials;;;;;;
250041;Serós;;;;;;
250042;Torres de Segre;;;;;;
250043;Clariana de Cardener;;;;;;
250044;Port del Comte;;;;;;
250045;Lladurs;;;;;;
250046;Pinós;;;;;;
250047;Sant Martí de Riucorb;;;;;;
250048;Tàrrega;;;;;9720X;
250049;Tornabous;;;;;;
250050;Sasseuba;;;;;;
250051;Estanh Redon;;;;;;
250052;Vielha e Mijaran;;;;;;
250053;Vall de Toran;0;0;0;;;
250054;D309;0;0;0;;;
250055;BALDOMAR;0;0;0;;;
250056;D269 Estación portátil;0;0;0;;;
250057;D-349;0;0;0;;;
250058;SOLSONA;0;0;0;;;
250059;València d`Àneu;0;0;0;;;
250060;bellestar;0;0;0;;;
250061;ERINYÀ;0;0;0;;;
250062;D-239;0;0;0;;;
250063;D-238;0;0;0;;;
250064;BORGES BLANQUES;0;0;0;;;
250065;SORT;0;0;0;;;
250066;CAMARASA;0;0;0;;;
250067;MASSOTERES;0;0;0;;;
250068;SANT ROMÀ D´ABELLA;0;0;0;;;
250069;ALGUAIRE;0;0;0;;;
250070;RAIMAT;0;0;0;;;
250071;TALARN;;;;;9698U;
250072;LLEIDA, OBSERVATORIO;;;;;9771;
250073;NAUT ARAN, ARTIES;;;;;9990X;
250074;TREMP;0;0;0;;;
250075;Tírvia;0;0;0;;;
260001;AGUILAR;0;0;0;;;
260002;ALFARO;0;0;0;;;
260003;ARNEDILLO;0;0;0;;;
260004;ARNEDO;0;0;0;;;
260005;CALAHORRA;0;0;0;;;
260006;CERVERA;0;0;0;;;
260007;EZCARAY;0;0;0;;;
260008;HARO;0;0;0;;;
260009;LOGROÑO;0;0;0;;9170;
260010;MONCALVILLO;0;0;0;;;
260011;NÁJERA;0;0;0;;;
260012;OCÓN;0;0;0;;;
260013;SAN ROMÁN;0;0;0;;;
260014;SANTA MARINA;0;0;0;;;
260015;SANTO DOMINGO;0;0;0;;;
260016;TORRECILLA;0;0;0;;;
260017;URBAÑA;0;0;0;;;
260018;VILLOSLADA;0;0;0;;;
260019;YERGA;0;0;0;;;
270601;10106 - A Pontenova;29;648495;4800115;;;
270607;10162 - Borreiros;29;610442;4831795;;;
270609;10118 - Burela;29;631069;4833719;;;
270616;10103 - Foz;29;639065;4824257;;;
270617;10088 - Fragavella;29;625702;4812477;;;
270623;10047 - Pedro Murias;29;654870;4822655;;;
270624;10104 - Penedo do Galo;29;615863;4835206;;;
270703;10203 - Alto de Cerredo;29;652255;4771915;;;
270705;10201 - Alto do Poio;29;653484;4730575;;;
270706;10062 - Ancares;29;669792;4743010;;;
270715;19018 - Fontaneira;29;646917;4766386;;;
270721;10132 - O Cebreiro;29;659933;4730144;;;
270722;10136 - O Xipro;29;658657;4782340;;;
270729;10137 - Ventosa;29;670041;4758042;;;
270804;10202 - Alto do Faro;29;591119;4724773;;;
270808;10099 - Bóveda;29;624900;4722814;;;
270812;10100 - Conchada;29;641684;4705893;;;
270814;10102 - Courel;29;648298;4717395;;;
270819;10056 - Marroxo;29;623152;4703408;;;
270820;19022 - Míllara;29;606350;4710037;;;
270902;10098 - Abradelo;29;643325;4734228;;;
270910;10053 - Campus Lugo;29;618454;4761028;;;
270913;10101 - Corno do Boi;29;590199;4765568;;;
270926;10108 - Portomarín;29;612805;4740990;;;
271011;10146 - Castro R. de Lea;29;623097;4779249;;;
271018;10055 - Guitiriz;29;598820;4786703;;;
271025;10105 - Pol;29;639612;4780309;;;
271027;10107 - Sambreixo;29;598296;4777709;;;
271028;LUGO AEROPUERTO;;;;;1505;
271029;Otra provincia;0;0;0;;;
280001;Móvil BH;;;;;;
280006;Cinco Villas;;;;;;
280007;Collado Vihuelas;;;;;;
280016;El Mojón;;;;;;
280023;El Val;;;;;;
280024;Monte de La Marañosa;;;;;;
280027;Cadalso;;;;;;
280029;Cerro de La Almenara;;;;;;
280030;Peña del Sol;;;;;;
280042;El Sotillo;;;;;;
280048;Matalasgrajas;;;;;;
280111;PC;;;;;;
280222;PEC;;;;;;
280333;UMMT;;;;;;
280444;Aplicación Meteo;;;;;;
280555;(EMI) Estación Meteo Incendio;;;;;;
281161;R. San S. Reyes;;;;;;
281175;R. Vamtac Venturada;;;;;;
281261;R. Miraflores;;;;;;
281273;R. NOC Tres Cantos;;;;;;
281351;BH Bustarviejo;;;;;;
281361;R. Puentes Viejas;;;;;;
281362;R. Montejo;;;;;;
281363;R. Canencia;;;;;;
281364;R. Rascafría;;;;;;
281365;R. Buitrago;;;;;;
281366;R. Puebla;;;;;;
281367;R. Berrueco;;;;;;
281368;R. Lozoya;;;;;3110C;
281369;R. Bustarviejo;;;;;;
281370;Ref. Somosierra;;;;;;
281371;Ref. Buitrago;;;;;;
281373;R. NOC Buitrago;;;;;;
281461;R. Pinilla;;;;;;
281462;R. Somosierra;;;;;3111D;
281463;R. Villavieja;;;;;;
282261;R. Alcala Henares;;;;;;
282351;BH Arganda;;;;;;
282365;R. San M. Vega;;;;;;
282371;Ref. Arganda;;;;;;
282373;R. NOC Arganda;;;;;;
283261;R. Navalcarnero;;;;;;
283271;Ref. Boadilla del Monte;;;;;;
283361;R. Colmenar de Oreja;;;;;;
283461;R. Villa del Prado;;;;;;
283551;BH Navas del Rey;;;;;;
283561;R. Cadalso de los Vidrios;;;;;;
283562;R. Navas del Rey;;;;;;
283565;R. San M. Valdeiglesias;;;;;;
283566;R. Cenicientos;;;;;;
283571;Ref. Navas del Rey;;;;;;
283573;R. NOC San M. Valdeiglesias;;;;;;
284161;R. Hoyo de Manzanares;;;;;;
284261;R. Moralzarzal;;;;;;
284265;R. Guadarrama;;;;;;
284351;BH Valdemorillo;;;;;;
284361;R. San Lorenzo Escorial;;;;;;
284362;R. Galapagar;;;;;;
284365;R. Robledo de Chavela;;;;;3338;
284375;R. Vamtac Galapagar;;;;;;
284661;R: Manzanares el Real;;;;;;
284665;R. Cercedilla;;;;;;
284671;Ref. Manzanares el Real;;;;;;
284672;PUERTO DE NAVACERRADA;;;;;2462;
284673;ARANJUEZ;;;;;3100B;
284674;MADRID AEROPUERTO;;;;;3129;
284675;TORREJÓN DE ARDOZ;;;;;3175;
284676;COLMENAR VIEJO;;;;;3191E;
284677;MADRID, CIUDAD UNIVERSITARIA;;;;;3194U;
284678;MADRID, RETIRO;;;;;3195;
284679;MADRID, CUATRO VIENTOS;;;;;3196;
284680;GETAFE;;;;;3200;
284681;PUERTO ALTO DEL LEÓN;;;;;3266A;
290001;En el lugar del incendio;;;;;;
290700;CMT Málaga;;;;;6156X;
290701;CDF Colmenar;;;;;;
290702;Vivero Málaga;;;;;;
290703;Estación Gaucín;;;;;;
290704;CDF Ronda;;;;;6032B;
290705;AEMET;0;0;0;;;
290710;C. Agricultura y Pesca;;;;;;
290711;IFAPA Centro de Campanillas;30;360629;406596;;;
290712;ESTEPONA;;;;;6058I;
290713;FUENGIROLA;;;;;6084X;
290714;ANTEQUERA;;;;;6106X;
290715;MÁLAGA AEROPUERTO;;;;;6155A;
290716;MÁLAGA, PUERTO;;;;;6172O;
290718;TORROX;;;;;6205X;
290719;Churriana;0;0;0;;;
300001;Alquerías;;;;;;
300002;Zarcilla de Ramos;;;;;;
300003;Garita Gavilanes;;;;;;
300004;La Pila;;;;;;
300005;Ricote;;;;;;
300006;El Valle;;;;;;
300007;Garita Mazarrón;;;;;;
300008;Pantano Cenajo;;;;;;
300010;Salinas;;;;;;
300011;Cerrillar;;;;;;
300012;Guadalupe;;;;;;
300013;Invierno;;;;;;
300C52;La Aljorra;;;;;;
301101;Blanca;;;;;;
301301;Calasparra;;;;;;
302801;Garita Moratalla;;;;;;
303401;La Calera;;;;;;
30AL41;Alhama;;;;;;
30CA72;Roche;;;;;;
30CA73;ÁGUILAS;;;;;7002Y;
30CA74;CARTAGENA;;;;;7012C;
30CA75;SAN JAVIER AEROPUERTO 1;;;;;7031;
30CA76;SAN JAVIER AEROPUERTO 2;;;;;7031X;
30CA77;CARAVACA DE LA CRUZ;;;;;7119B;
30CA78;CIEZA;;;;;7145D;
30CA79;MURCIA;;;;;7178I;
30CA80;LORCA;;;;;7209;
30CA81;ALCANTARILLA, BASE AÉREA;;;;;7228;
310001;TAFALLA;;;;;;
310002;PAMPLONA-NOAIN;;;;;9262;
310003;TUDELA-MONTES DEL CIERZO;;;;;;
310004;ESTELLA;;;;;;
